hours,S1,S2,S3
4.0,79.41566102347676,80.19553485797199,80.23056540686507
5.0,83.49286801050789,84.31278531136404,84.34964522961835
6.0,80.38678989410973,81.17619044998729,81.21167275176754
7.0,36.94562818991577,37.30846055017536,37.32478540442857
8.0,12.65421187218487,12.778503328305082,12.784182357458539
9.0,4.0475730379538,4.0873273457659165,4.089135511532667
10.0,4.047585641566368,4.08734024443207,4.089157243731079
11.0,4.047549097027241,4.08730487489595,4.089126750673583
12.0,4.047548237917136,4.087303964845921,4.089127036434024
